,symbol,companyid
4925,TCX-USD-STK,1342547
4926,TDC-USD-STK,97999
4927,TDF-USD-STK,6179886
4928,TDG-USD-STK,22800180
4929,TDIV-USD-STK,215564900
4930,TDOC-USD-STK,22548461
4931,TDS-USD-STK,189539
4932,TDSB-USD-STK,657884153
4933,TDSC-USD-STK,657884074
4934,TDSD-USD-STK,657884036
4935,TDTF-USD-STK,140765643
4936,TDTT-USD-STK,140765642
4937,TDUP-USD-STK,98730515
4938,TDVG-USD-STK,663049167
4939,TDW-USD-STK,35572
4940,TDY-USD-STK,406526
4941,TEAM-USD-STK,253891410
4942,TECB-USD-STK,640022235
4943,TECH-USD-STK,189488
4944,TECL-USD-STK,51732301
4945,TEI-USD-STK,406029
4946,TEL-USD-STK,8106523
4947,TELL-USD-STK,328002011
4948,TEN-USD-STK,35259
4949,TENB-USD-STK,369965505
4950,TER-USD-STK,94728
4951,TERN-USD-STK,558294166
4952,TETC-USD-STK,704720070
4953,TEX-USD-STK,307982
4954,TFC-USD-STK,19109
4955,TFI-USD-STK,37088848
4956,TFIN-USD-STK,40313147
4957,TFLO-USD-STK,253511354
4958,TFSL-USD-STK,725377
4959,TFX-USD-STK,307430
4960,TG-USD-STK,189282
4961,TGA-USD-STK,267595
4962,TGGI-USD-STK,307500
4963,TGH-USD-STK,4266478
4964,TGI-USD-STK,35806
4965,TGLS-USD-STK,262551869
4966,TGNA-USD-STK,20571
4967,TGT-USD-STK,174438
4968,TGTX-USD-STK,143627354
4969,TH-USD-STK,591263708
4970,THC-USD-STK,107911
4971,THCB-USD-STK,598605752
4972,THD-USD-STK,42891775
4973,THFF-USD-STK,343050
4974,THG-USD-STK,340831
4975,THMA-USD-STK,701464117
4976,THO-USD-STK,308299
4977,THQ-USD-STK,261571903
4978,THR-USD-STK,105613224
4979,THRD-USD-STK,1686971177
4980,THRM-USD-STK,339745
4981,THRN-USD-STK,7913206
4982,THRX-USD-STK,572580675
4983,THRY-USD-STK,386000
4984,THS-USD-STK,22413056
4985,THW-USD-STK,288099573
4986,TIG-USD-STK,672909953
4987,TIGO-USD-STK,31654
4988,TIL-USD-STK,638929728
4989,TILE-USD-STK,178946
4990,TILT-USD-STK,140765640
4991,TINV-USD-STK,694050710
4992,TIOA-USD-STK,705196424
4993,TIP-USD-STK,22699527
4994,TIPT-USD-STK,33433568
4995,TIPX-USD-STK,237171556
4996,TIPZ-USD-STK,62593397
4997,TISI-USD-STK,189424
4998,TITN-USD-STK,4497349
4999,TIXT-USD-STK,6370267
5000,TJX-USD-STK,306688
5001,TK-USD-STK,329438
5002,TKNO-USD-STK,116531601
5003,TKR-USD-STK,308582
5004,TLGA-USD-STK,700436709
5005,TLGY-USD-STK,1684315597
5006,TLH-USD-STK,31130868
5007,TLIS-USD-STK,598954228
5008,TLMD-USD-STK,116896228
5009,TLRY-USD-STK,265511894
5010,TLS-USD-STK,867124
5011,TLT-USD-STK,8797414
5012,TLTD-USD-STK,207419458
5013,TLTE-USD-STK,207419456
5014,TLYS-USD-STK,4307505
5015,TMAC-USD-STK,701464291
5016,TMC-USD-STK,111318879
5017,TMCI-USD-STK,282593338
5018,TMDX-USD-STK,429233
5019,TMF-USD-STK,54908379
5020,TMFC-USD-STK,547346861
5021,TMHC-USD-STK,224946128
5022,TMO-USD-STK,97023
5023,TMP-USD-STK,308700
5024,TMST-USD-STK,256837003
5025,TMTS-USD-STK,686267917
5026,TMUS-USD-STK,93339
5027,TMV-USD-STK,54908377
5028,TMX-USD-STK,145260509
5029,TNA-USD-STK,51234851
5030,TNC-USD-STK,307782
5031,TNDM-USD-STK,46368713
5032,TNET-USD-STK,124565
5033,TNGX-USD-STK,424111353
5034,TNK-USD-STK,39279824
5035,TNL-USD-STK,31063165
5036,TNP-USD-STK,1444461
5037,TNXP-USD-STK,112008811
5038,TNYA-USD-STK,409125654
5039,TOL-USD-STK,308806
5040,TOP-USD-STK,713569779
5041,TOST-USD-STK,308700964
5042,TOTL-USD-STK,281520859
5043,TOWN-USD-STK,2111301
5044,TPB-USD-STK,10004497
5045,TPC-USD-STK,295969
5046,TPG-USD-STK,538190258
5047,TPGS-USD-STK,706900194
5048,TPGY-USD-STK,686970514
5049,TPH-USD-STK,4163332
5050,TPIC-USD-STK,4363226
5051,TPL-USD-STK,308037
5052,TPR-USD-STK,526573
5053,TPTX-USD-STK,253779426
5054,TPVG-USD-STK,248787400
5055,TPX-USD-STK,3289679
5056,TPYP-USD-STK,297929091
5057,TQQQ-USD-STK,98126597
5058,TR-USD-STK,308896
5059,TRAQ-USD-STK,704754218
5060,TRC-USD-STK,307229
5061,TRDA-USD-STK,595472652
5062,TREB-USD-STK,670410434
5063,TREE-USD-STK,91183
5064,TREX-USD-STK,231534
5065,TRGP-USD-STK,39153321
5066,TRHC-USD-STK,280866057
5067,TRIN-USD-STK,651375148
5068,TRIP-USD-STK,140233
5069,TRIT-USD-STK,674286809
5070,TRMB-USD-STK,126411
5071,TRMK-USD-STK,309540
5072,TRN-USD-STK,309456
5073,TRNO-USD-STK,79277661
5074,TRNS-USD-STK,309251
5075,TROO-USD-STK,98370001
5076,TROW-USD-STK,23217
5077,TROX-USD-STK,22603885
5078,TRS-USD-STK,309400
5079,TRST-USD-STK,309510
5080,TRTL-USD-STK,706005037
5081,TRTN-USD-STK,7913356
5082,TRTX-USD-STK,283453025
5083,TRU-USD-STK,170928919
5084,TRUE-USD-STK,48852476
5085,TRUP-USD-STK,40255796
5086,TRV-USD-STK,392856
5087,TRVN-USD-STK,41390678
5088,TSC-USD-STK,45759542
5089,TSCO-USD-STK,329501
5090,TSE-USD-STK,61690445
5091,TSEM-USD-STK,331231
5092,TSHA-USD-STK,665948579
5093,TSLA-USD-STK,27444752
5094,TSLL-USD-STK,1793225454
5095,TSLX-USD-STK,118302832
5096,TSN-USD-STK,190636
5097,TSP-USD-STK,708923406
5098,TSPQ-USD-STK,703478200
5099,TSVT-USD-STK,700837637
5100,TT-USD-STK,280944
5101,TTC-USD-STK,190268
5102,TTCF-USD-STK,528893822
5103,TTD-USD-STK,99942756
5104,TTEC-USD-STK,348722
5105,TTEK-USD-STK,196872
5106,TTGT-USD-STK,681443
5107,TTI-USD-STK,35290
5108,TTMI-USD-STK,93196
5109,TTSH-USD-STK,4430170
5110,TTT-USD-STK,183289514
5111,TTWO-USD-STK,371281
5112,TUEM-USD-STK,35844
5113,TUFN-USD-STK,58841719
5114,TUP-USD-STK,347586
5115,TUR-USD-STK,42892091
5116,TUSK-USD-STK,272761441
5117,TVTX-USD-STK,133551169
5118,TVTY-USD-STK,24732
5119,TW-USD-STK,1507260
5120,TWCT-USD-STK,680934323
5121,TWI-USD-STK,35600
5122,TWKS-USD-STK,545501262
5123,TWLO-USD-STK,53507768
5124,TWLV-USD-STK,694111143
5125,TWND-USD-STK,684255075
5126,TWNI-USD-STK,702778856
5127,TWNK-USD-STK,307072366
5128,TWNT-USD-STK,704717828
5129,TWO-USD-STK,35879939
5130,TWOA-USD-STK,702090023
5131,TWOU-USD-STK,60414516
5132,TWST-USD-STK,242825322
5133,TWTR-USD-STK,35962803
5134,TXG-USD-STK,223288117
5135,TXMD-USD-STK,114205175
5136,TXN-USD-STK,140283
5137,TXO-USD-STK,214034447
5138,TXRH-USD-STK,4717668
5139,TXT-USD-STK,35303
5140,TY-USD-STK,380119
5141,TYDE-USD-STK,1685667943
5142,TYG-USD-STK,7654325
5143,TYL-USD-STK,309821
5144,TYRA-USD-STK,650787124
5145,TZA-USD-STK,51234797
5146,U-USD-STK,241908542
5147,UAA-USD-STK,8740684
5148,UAL-USD-STK,309845
5149,UAVS-USD-STK,301012547
5150,UBA-USD-STK,276658
5151,UBER-USD-STK,144524848
5152,UBSI-USD-STK,310025
5153,UBX-USD-STK,324565060
5154,UCBI-USD-STK,667035
5155,UCO-USD-STK,51150698
5156,UCON-USD-STK,556963123
5157,UCTT-USD-STK,3720301
5158,UDMY-USD-STK,112762633
5159,UDOW-USD-STK,98126596
5160,UDR-USD-STK,310667
5161,UE-USD-STK,278421761
5162,UEC-USD-STK,23428489
5163,UEIC-USD-STK,36038
5164,UEPS-USD-STK,4494391
5165,UFCS-USD-STK,310192
5166,UFI-USD-STK,190965
5167,UFPI-USD-STK,328243
5168,UFPT-USD-STK,340904
5169,UFS-USD-STK,34490826
5170,UGI-USD-STK,190756
5171,UGL-USD-STK,51310772
5172,UHAL-USD-STK,345588
5173,UHS-USD-STK,36040
5174,UHT-USD-STK,311316
5175,UI-USD-STK,46084519
5176,UIS-USD-STK,310310
5177,UITB-USD-STK,540665697
5178,ULCC-USD-STK,335578
5179,ULH-USD-STK,12632379
5180,ULST-USD-STK,244403381
5181,ULTA-USD-STK,35929
5182,ULVM-USD-STK,533296184
5183,UMBF-USD-STK,310364
5184,UMH-USD-STK,310446
5185,UMPQ-USD-STK,386159
5186,UNF-USD-STK,309966
5187,UNFI-USD-STK,365303
5188,UNH-USD-STK,104673
5189,UNIT-USD-STK,113922672
5190,UNIY-USD-STK,1815069564
5191,UNM-USD-STK,166762
5192,UNP-USD-STK,310078
5193,UNTC-USD-STK,191013
5194,UNVR-USD-STK,4932759
5195,UONEK-USD-STK,33574
5196,UP-USD-STK,250459761
5197,UPBD-USD-STK,33765
5198,UPH-USD-STK,695855114
5199,UPLD-USD-STK,1265495
5200,UPRO-USD-STK,60517213
5201,UPS-USD-STK,238570
5202,UPST-USD-STK,306975137
5203,UPWK-USD-STK,425007667
5204,URA-USD-STK,115488468
5205,URBN-USD-STK,330706
5206,URGN-USD-STK,240702165
5207,URI-USD-STK,36005
5208,URNM-USD-STK,632575309
5209,URTH-USD-STK,145945262
5210,URTY-USD-STK,98126594
5211,USAK-USD-STK,317227
5212,USB-USD-STK,305304
5213,USCI-USD-STK,83648018
5214,USCR-USD-STK,399023
5215,USCT-USD-STK,718184117
5216,USD-USD-STK,32431934
5217,USDU-USD-STK,252274775
5218,USER-USD-STK,115037472
5219,USFD-USD-STK,325290136
5220,USFR-USD-STK,254240947
5221,USHY-USD-STK,533589528
5222,USIG-USD-STK,31130990
5223,USM-USD-STK,310903
5224,USMC-USD-STK,537781877
5225,USMV-USD-STK,141887595
5226,USNA-USD-STK,367118
5227,USPH-USD-STK,326272
5228,USPX-USD-STK,322036467
5229,USRT-USD-STK,34214469
5230,USSG-USD-STK,553293724
5231,USTB-USD-STK,540664772
5232,USX-USD-STK,333455
5233,USXF-USD-STK,662352588
5234,UTAA-USD-STK,1686592662
5235,UTF-USD-STK,8444688
5236,UTG-USD-STK,9173263
5237,UTHR-USD-STK,36018
5238,UTI-USD-STK,36048
5239,UTL-USD-STK,311144
5240,UTMD-USD-STK,311227
5241,UTRS-USD-STK,85069675
5242,UTWO-USD-STK,1792786903
5243,UTZ-USD-STK,580863095
5244,UUP-USD-STK,31289611
5245,UVE-USD-STK,323883
5246,UVSP-USD-STK,311084
5247,UVV-USD-STK,191216
5248,UVXY-USD-STK,141277002
5249,UWM-USD-STK,32335950
5250,UWMC-USD-STK,4542401
5251,UYG-USD-STK,32431646
5252,V-USD-STK,38043467
5253,VAC-USD-STK,127149531
5254,VACQ-USD-STK,686929449
5255,VAL-USD-STK,269488
5256,VAPO-USD-STK,6657539
5257,VAQC-USD-STK,704598099
5258,VATE-USD-STK,33284
5259,VAW-USD-STK,22939102
5260,VAXX-USD-STK,708097952
5261,VB-USD-STK,22939707
5262,VBIV-USD-STK,289036322
5263,VBK-USD-STK,22939647
5264,VBND-USD-STK,269258058
5265,VBR-USD-STK,22939653
5266,VBTX-USD-STK,99259940
5267,VC-USD-STK,245507
5268,VCEB-USD-STK,677681734
5269,VCEL-USD-STK,24153
5270,VCIT-USD-STK,81833927
5271,VCLT-USD-STK,81834084
5272,VCR-USD-STK,22939068
5273,VCRA-USD-STK,764190
5274,VCSA-USD-STK,279703620
5275,VCSH-USD-STK,81834125
5276,VCTR-USD-STK,243380261
5277,VCV-USD-STK,6180621
5278,VCVC-USD-STK,689627552
5279,VCXA-USD-STK,706460426
5280,VCXB-USD-STK,706460601
5281,VCYT-USD-STK,42154124
5282,VDC-USD-STK,22939079
5283,VDE-USD-STK,8815884
5284,VEA-USD-STK,28121289
5285,VEC-USD-STK,262353065
5286,VECO-USD-STK,338943
5287,VECT-USD-STK,708527502
5288,VEEV-USD-STK,33414482
5289,VEI-USD-STK,270288019
5290,VENG-USD-STK,79123266
5291,VER-USD-STK,127095032
5292,VERA-USD-STK,683328925
5293,VERI-USD-STK,269436565
5294,VERU-USD-STK,316215
5295,VERV-USD-STK,612675656
5296,VERX-USD-STK,969374
5297,VEU-USD-STK,33142113
5298,VFC-USD-STK,191328
5299,VFF-USD-STK,1570668
5300,VFH-USD-STK,22939085
5301,VFMO-USD-STK,545841262
5302,VFVA-USD-STK,545841264
5303,VG-USD-STK,838923
5304,VGII-USD-STK,704391423
5305,VGIT-USD-STK,81834765
5306,VGK-USD-STK,22939806
5307,VGLT-USD-STK,81834816
5308,VGM-USD-STK,6180110
5309,VGR-USD-STK,256689
5310,VGSH-USD-STK,81834845
5311,VGT-USD-STK,22939099
5312,VHC-USD-STK,31231670
5313,VHI-USD-STK,311730
5314,VHT-USD-STK,22939088
5315,VIAC-USD-STK,27763231
5316,VIAV-USD-STK,96079
5317,VICI-USD-STK,430871960
5318,VICR-USD-STK,311959
5319,VIDI-USD-STK,244015901
5320,VIEW-USD-STK,39334455
5321,VIG-USD-STK,26955607
5322,VIGI-USD-STK,312292795
5323,VIGL-USD-STK,690777279
5324,VIH-USD-STK,686198680
5325,VINC-USD-STK,690173412
5326,VINP-USD-STK,700119759
5327,VIOG-USD-STK,113108301
5328,VIOO-USD-STK,113108240
5329,VIOV-USD-STK,113108316
5330,VIR-USD-STK,419881198
5331,VIRT-USD-STK,133624510
5332,VIRX-USD-STK,38720301
5333,VIS-USD-STK,22939114
5334,VITL-USD-STK,231730321
5335,VIVO-USD-STK,287401
5336,VIXY-USD-STK,117792624
5337,VKI-USD-STK,6184535
5338,VKQ-USD-STK,6165189
5339,VKTX-USD-STK,246791410
5340,VLD-USD-STK,303328074
5341,VLDR-USD-STK,248534476
5342,VLN-USD-STK,32281827
5343,VLO-USD-STK,311679
5344,VLTA-USD-STK,214780490
5345,VLU-USD-STK,204729653
5346,VLUE-USD-STK,233327240
5347,VLY-USD-STK,311514
5348,VMBS-USD-STK,81834872
5349,VMC-USD-STK,312769
5350,VMEO-USD-STK,105810806
5351,VMI-USD-STK,163111
5352,VMO-USD-STK,6160270
5353,VMW-USD-STK,125757
5354,VNDA-USD-STK,24545059
5355,VNE-USD-STK,546349752
5356,VNLA-USD-STK,378490776
5357,VNM-USD-STK,62001319
5358,VNO-USD-STK,312648
5359,VNQ-USD-STK,22939711
5360,VNQI-USD-STK,115208731
5361,VNT-USD-STK,653533044
5362,VNTR-USD-STK,430038858
5363,VO-USD-STK,28122059
5364,VOE-USD-STK,28814929
5365,VONE-USD-STK,113666126
5366,VONG-USD-STK,113666141
5367,VONV-USD-STK,113666152
5368,VOO-USD-STK,28117396
5369,VOOG-USD-STK,113108076
5370,VOOV-USD-STK,113108133
5371,VOR-USD-STK,572078292
5372,VORB-USD-STK,1679053453
5373,VOSO-USD-STK,699728975
5374,VOT-USD-STK,28814920
5375,VOX-USD-STK,22939518
5376,VOXX-USD-STK,252862
5377,VOYA-USD-STK,1008249
5378,VPCB-USD-STK,701933032
5379,VPCC-USD-STK,702768145
5380,VPG-USD-STK,78966924
5381,VPL-USD-STK,22939801
5382,VPU-USD-STK,22939110
5383,VRA-USD-STK,4524855
5384,VRAY-USD-STK,25915841
5385,VRCA-USD-STK,319720251
5386,VRDN-USD-STK,45015663
5387,VRE-USD-STK,338214
5388,VREX-USD-STK,379834366
5389,VRIG-USD-STK,402502347
5390,VRM-USD-STK,242568870
5391,VRNS-USD-STK,21813301
5392,VRNT-USD-STK,1717518
5393,VRP-USD-STK,255959630
5394,VRRM-USD-STK,118474533
5395,VRS-USD-STK,43574185
5396,VRSK-USD-STK,1027055
5397,VRSN-USD-STK,36216
5398,VRT-USD-STK,579312452
5399,VRTS-USD-STK,339646
5400,VRTV-USD-STK,257035113
5401,VRTX-USD-STK,36235
5402,VSAT-USD-STK,359638
5403,VSCO-USD-STK,714532508
5404,VSDA-USD-STK,420312557
5405,VSEC-USD-STK,311426
5406,VSGX-USD-STK,572581714
5407,VSH-USD-STK,312427
5408,VSS-USD-STK,54212821
5409,VST-USD-STK,7959935
5410,VSTA-USD-STK,675431174
5411,VSTM-USD-STK,115881768
5412,VSTO-USD-STK,262788142
5413,VT-USD-STK,54557766
5414,VTA-USD-STK,35273316
5415,VTC-USD-STK,535681315
5416,VTEB-USD-STK,288842639
5417,VTEX-USD-STK,643468691
5418,VTGN-USD-STK,7691787
5419,VTHR-USD-STK,113666161
5420,VTI-USD-STK,6184536
5421,VTIP-USD-STK,223005135
5422,VTLE-USD-STK,132077212
5423,VTNR-USD-STK,27279823
5424,VTOL-USD-STK,292980
5425,VTR-USD-STK,398549
5426,VTRS-USD-STK,290203
5427,VTS-USD-STK,263855171
5428,VTV-USD-STK,22939702
5429,VTWG-USD-STK,113666171
5430,VTWO-USD-STK,113666179
5431,VTWV-USD-STK,113666164
5432,VTYX-USD-STK,672535556
5433,VUG-USD-STK,22939698
5434,VUSB-USD-STK,702253379
5435,VUSE-USD-STK,250499101
5436,VUZI-USD-STK,13610016
5437,VV-USD-STK,22939695
5438,VVI-USD-STK,177500
5439,VVNT-USD-STK,666048874
5440,VVR-USD-STK,3593898
5441,VVV-USD-STK,344562930
5442,VVX-USD-STK,595039102
5443,VWE-USD-STK,98648096
5444,VWO-USD-STK,20936186
5445,VWOB-USD-STK,232478026
5446,VWTR-USD-STK,362926
5447,VXF-USD-STK,6469680
5448,VXRT-USD-STK,37819645
5449,VXUS-USD-STK,118888015
5450,VYGG-USD-STK,688499721
5451,VYGR-USD-STK,256887902
5452,VYM-USD-STK,30273256
5453,VYMI-USD-STK,312292794
5454,VZ-USD-STK,415798
5455,VZIO-USD-STK,27650657
5456,W-USD-STK,30663855
5457,WAB-USD-STK,36437
5458,WABC-USD-STK,313855
5459,WAFD-USD-STK,319042
5460,WAL-USD-STK,22211534
5461,WASH-USD-STK,312897
5462,WAT-USD-STK,36475
5463,WBA-USD-STK,93624
5464,WBD-USD-STK,22666093
5465,WBS-USD-STK,108443
5466,WBT-USD-STK,127719
5467,WBX-USD-STK,408283958
5468,WCC-USD-STK,398674
5469,WCLD-USD-STK,626854199
5470,WCN-USD-STK,384586
5471,WD-USD-STK,49410774
5472,WDAY-USD-STK,23815047
5473,WDC-USD-STK,314057
5474,WDFC-USD-STK,312452
5475,WDI-USD-STK,681167447
5476,WDIV-USD-STK,237547599
5477,WE-USD-STK,133839089
5478,WEAT-USD-STK,108169243
5479,WEAV-USD-STK,257157780
5480,WEBR-USD-STK,4339943
5481,WEC-USD-STK,315117
5482,WEJO-USD-STK,313229407
5483,WELL-USD-STK,277914
5484,WEN-USD-STK,23557
5485,WERN-USD-STK,313266
5486,WEST-USD-STK,114929835
5487,WETF-USD-STK,317301
5488,WETG-USD-STK,632676240
5489,WEX-USD-STK,36731
5490,WFC-USD-STK,292891
5491,WFRD-USD-STK,553033
5492,WGO-USD-STK,314960
5493,WGS-USD-STK,608642327
5494,WH-USD-STK,555811978
5495,WHD-USD-STK,429432837
5496,WHF-USD-STK,216853670
5497,WHR-USD-STK,314515
5498,WINA-USD-STK,329790
5499,WING-USD-STK,260824267
5500,WIP-USD-STK,42627469
5501,WIRE-USD-STK,28064
5502,WISH-USD-STK,127912549
5503,WIW-USD-STK,9176882
5504,WIX-USD-STK,49548455
5505,WK-USD-STK,75963230
5506,WKHS-USD-STK,83911530
5507,WKME-USD-STK,715145558
5508,WLDN-USD-STK,4331586
5509,WLK-USD-STK,701143
5510,WLL-USD-STK,3711992
5511,WLTW-USD-STK,36623
5512,WLY-USD-STK,314242
5513,WM-USD-STK,190694
5514,WMB-USD-STK,390225
5515,WMG-USD-STK,734078
5516,WMK-USD-STK,313573
5517,WMS-USD-STK,24355
5518,WMT-USD-STK,313055
5519,WNC-USD-STK,320333
5520,WNDW-USD-STK,3174098
5521,WOLF-USD-STK,197012
5522,WOOD-USD-STK,78977234
5523,WOOF-USD-STK,696961387
5524,WOR-USD-STK,314750
5525,WORK-USD-STK,98185698
5526,WOW-USD-STK,369346816
5527,WPC-USD-STK,24043
5528,WPCA-USD-STK,704711954
5529,WPCB-USD-STK,704711588
5530,WPF-USD-STK,667229565
5531,WRAC-USD-STK,1671987640
5532,WRAP-USD-STK,428063811
5533,WRB-USD-STK,254504
5534,WRBY-USD-STK,107146021
5535,WRE-USD-STK,313393
5536,WRI-USD-STK,313509
5537,WRK-USD-STK,33897
5538,WRLD-USD-STK,36697
5539,WSBC-USD-STK,313313
5540,WSBF-USD-STK,3027375
5541,WSC-USD-STK,3735944
5542,WSFS-USD-STK,305387
5543,WSM-USD-STK,314400
5544,WSO-USD-STK,313461
5545,WSR-USD-STK,7653809
5546,WST-USD-STK,313784
5547,WT-USD-STK,317301
5548,WTFC-USD-STK,96334
5549,WTI-USD-STK,4640784
5550,WTM-USD-STK,273887
5551,WTRE-USD-STK,261155221
5552,WTRG-USD-STK,296276
5553,WTS-USD-STK,313108
5554,WTTR-USD-STK,61023831
5555,WTW-USD-STK,36623
5556,WU-USD-STK,909408
5557,WULF-USD-STK,1671971858
5558,WVE-USD-STK,256557334
5559,WW-USD-STK,754046
5560,WWD-USD-STK,314690
5561,WWE-USD-STK,404476
5562,WWW-USD-STK,315210
5563,WY-USD-STK,107633
5564,WYNN-USD-STK,3449701
5565,X-USD-STK,314896
5566,XAIR-USD-STK,266763185
5567,XAR-USD-STK,141049103
5568,XBI-USD-STK,26755274
5569,XBIT-USD-STK,216818432
5570,XDEC-USD-STK,1674702648
5571,XEC-USD-STK,1683286
5572,XEL-USD-STK,527542
5573,XELA-USD-STK,32856079
5574,XENE-USD-STK,565718
5575,XENT-USD-STK,37464681
5576,XERS-USD-STK,105901792
5577,XES-USD-STK,27776147
5578,XFLT-USD-STK,427051615
5579,XHB-USD-STK,26752346
5580,XHE-USD-STK,118789343
5581,XHR-USD-STK,40457157
5582,XL-USD-STK,95149437
5583,XLB-USD-STK,8795509
5584,XLC-USD-STK,557642090
5585,XLE-USD-STK,8795479
5586,XLF-USD-STK,8795483
5587,XLG-USD-STK,25304461
5588,XLI-USD-STK,8795505
5589,XLK-USD-STK,8795639
5590,XLNX-USD-STK,36762
5591,XLO-USD-STK,365333564
5592,XLP-USD-STK,2668776
5593,XLRE-USD-STK,308648931
5594,XLRN-USD-STK,9004482
5595,XLU-USD-STK,8795452
5596,XLV-USD-STK,8795490
5597,XLY-USD-STK,8795473
5598,XM-USD-STK,585920294
5599,XME-USD-STK,27776009
5600,XMHQ-USD-STK,30470127
5601,XMLV-USD-STK,225994436
5602,XMMO-USD-STK,22893057
5603,XMTR-USD-STK,316229534
5604,XMVM-USD-STK,22938288
5605,XNCR-USD-STK,744102
5606,XNTK-USD-STK,8799270
5607,XOG-USD-STK,252088241
5608,XOM-USD-STK,406338
5609,XOMA-USD-STK,36769
5610,XONE-USD-STK,225890957
5611,XOP-USD-STK,27776185
5612,XOS-USD-STK,681090264
5613,XP-USD-STK,280872908
5614,XPAX-USD-STK,714760270
5615,XPDB-USD-STK,1759006075
5616,XPDI-USD-STK,702074312
5617,XPEL-USD-STK,10945567
5618,XPER-USD-STK,1798497922
5619,XPH-USD-STK,27776200
5620,XPO-USD-STK,3181355
5621,XPOA-USD-STK,689246584
5622,XPOF-USD-STK,549252720
5623,XPRO-USD-STK,127583
5624,XRAY-USD-STK,27504
5625,XRT-USD-STK,27776413
5626,XRX-USD-STK,103599
5627,XSD-USD-STK,26752143
5628,XSLV-USD-STK,225994437
5629,XSOE-USD-STK,272923697
5630,XSVM-USD-STK,22893218
5631,XSW-USD-STK,141049102
5632,XT-USD-STK,281962223
5633,XTN-USD-STK,118789341
5634,XVV-USD-STK,677221901
5635,XXII-USD-STK,24378207
5636,XYL-USD-STK,118218449
5637,XYLD-USD-STK,223483109
5638,Y-USD-STK,169056
5639,YAC-USD-STK,677489114
5640,YELL-USD-STK,192089
5641,YELP-USD-STK,24558792
5642,YETI-USD-STK,329268834
5643,YEXT-USD-STK,59320819
5644,YINN-USD-STK,82488383
5645,YMAB-USD-STK,378585331
5646,YNDX-USD-STK,52034495
5647,YORW-USD-STK,315370
5648,YOU-USD-STK,717692078
5649,YTPG-USD-STK,706903794
5650,YUM-USD-STK,365997
5651,YUMC-USD-STK,318807568
5652,YYY-USD-STK,208623871
5653,ZBH-USD-STK,264048
5654,ZBRA-USD-STK,393488
5655,ZD-USD-STK,121509
5656,ZDGE-USD-STK,327776992
5657,ZEN-USD-STK,46240937
5658,ZENV-USD-STK,224924933
5659,ZETA-USD-STK,712701220
5660,ZEUS-USD-STK,333679
5661,ZEV-USD-STK,107488804
5662,ZFOX-USD-STK,241412577
5663,ZG-USD-STK,20523038
5664,ZGN-USD-STK,30639546
5665,ZGNX-USD-STK,28826185
5666,ZI-USD-STK,656458081
5667,ZIM-USD-STK,13461755
5668,ZIMV-USD-STK,703432646
5669,ZING-USD-STK,706895831
5670,ZION-USD-STK,315476
5671,ZIOP-USD-STK,11686323
5672,ZIP-USD-STK,270999467
5673,ZIXI-USD-STK,250682
5674,ZM-USD-STK,223236753
5675,ZNGA-USD-STK,40151328
5676,ZNTE-USD-STK,691323337
5677,ZNTL-USD-STK,647536411
5678,ZOM-USD-STK,318752526
5679,ZROZ-USD-STK,79086087
5680,ZS-USD-STK,58838228
5681,ZTR-USD-STK,3590600
5682,ZTS-USD-STK,215548781
5683,ZUMZ-USD-STK,3659162
5684,ZUO-USD-STK,40383930
5685,ZVIA-USD-STK,113907613
5686,ZWS-USD-STK,46888354
5687,ZY-USD-STK,253674325
5688,ZYME-USD-STK,43279463
5689,ZYXI-USD-STK,3103657
